"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"India","IND","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.68090569709224","0.872152199893563","3.84757237901793","5.25842512563766","-4.63619331324151","-2.11606404923931","5.59136816239459","1.22128829535602","4.26473724307471","2.86054687163544","-0.628528147051128","-2.81653110145356","0.919399782141355","-1.14581767339924","6.64684864218505","-0.650692390388173","4.82846077949546","3.32680808799468","-7.38305623781119","4.30617085873537","3.57998302427369","1.1035735705142","4.83822031757737","1.47330173077353","2.90977279100639","2.48055408834347","1.72316556268974","7.30218566970385","3.73682369626221","3.36780291127161","-0.980434868287489","3.39389646781044","2.70960907352872","4.60761281486408","5.52899274627615","5.52706518665585","2.11789183726975","4.24275752993704","6.8924066378496","2.0170191230295","3.02386515827232","2.06140282455765","6.09118336901808","6.19357940016067","7.57468954017433","7.59390702590956","6.98810011406283","2.38219826552213","6.95092438259168","8.7549697871742","5.23114604730036","4.13635217664972","5.21558433117661","5.87266256694457","6.63636778897778",""
"India","IND","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1773.12298735701","1755.73867133134","1815.32662408163","1864.51487900193","1950.42450550187","2058.26333493266","2172.02489116743","2218.02602904093","2312.13149540403","2471.49300006907","2521.3434865048","2597.58551371358","2651.13221486358","2812.61753942603","2986.81923995322","3213.06152450587","3457.05842936212","3698.6411334076","3786.75009833552","4049.96423422854","4404.53737932661","4634.94516234712","4826.66281745638","5078.40148708236","5376.63887021341","5733.45240032591",""
"Indonesia","IDN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.98889164263313","-0.820506882987033","-4.80582946442198","0.791515574271912","-1.60985361149298","0.0402777239596048","-1.33825052896013","7.94495112968877","3.97638921729569","4.712332917461","4.22209515816805","4.2635330001534","5.33461245306985","4.91315164194941","2.36026996722212","4.26520011864851","6.13862224558763","4.22913347133689","4.80040060510261","7.31962998416311","5.43342203381603","-0.0878720746602255","1.86044008876875","4.65052702620471","0.315806606961516","3.74384382124491","2.89320671607433","3.80271396919751","5.50783015602627","5.34858093258286","5.07162262641778","4.71234498543348","4.76056294522793","5.83950132362052","6.56178082984411","6.21716262457221","3.18903175942265","-14.3510132487659","-0.605249120082604","3.48353319817353","2.23808325554226","3.09531710440767","3.38268659147568","3.63804446462146","4.29764661980427","4.11616561999124","4.95658958787999","4.63361335038425","3.26678600043815","4.83987080287302","4.78410359958805","4.64947691635693","4.20016991700184","3.70868941163597","3.52896031266501",""
"Indonesia","IDN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4625.37725970135","4859.95893936154","5088.97697073467","5331.24092269465","5642.5588069408","6012.81114904733","6386.63739649201","6590.3092914253","5644.53313187821","5610.36964476474","5805.80873388037","5935.74756700216","6119.47777671804","6326.48053093942","6556.64070570061","6838.42195336187","7119.90272675608","7472.80708397765","7819.0680706693","8074.50029176666","8465.29567386577","8870.28418891495","9282.70600469381","9672.59542978669","10031.3219523216","10385.3233228547",""
"Iran, Islamic Rep.","IRN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","7.574652131286","5.14502506049728","4.28919595917434","5.67434263444146","14.0012107534272","8.58901518936597","8.32136087772682","11.3790103859334","12.4699618587656","8.01466587580475","10.7227824952879","11.4809419259874","4.55701403193198","2.86740129475514","-3.2060149693923","14.724893778737","-5.77575240522609","-15.6592024689161","-15.0414584214691","-24.4613856198555","-9.31058759259135","18.3067690865545","6.63379085739551","-10.8570205537871","-2.14274046388891","-13.295532419312","-3.97096249643086","-9.41792947426094","2.83715784992124","10.6949340716307","10.5147871133622","1.8016297689469","-2.61317952392413","-2.83729573602295","1.01347213918133","4.63661161374793","-0.467063859128487","0.170540165849545","0.16940247577682","4.12612194597564","0.916850963942295","6.66760331318832","7.3306609648445","3.13276585113493","3.01956715161073","4.51036432828229","7.90255360857523","-0.203157363100232","1.14294047901993","5.31086062880863","2.46503873859932","-7.80145181131617","-3.17717440847501","3.01981902655648","",""
"Iran, Islamic Rep.","IRN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10173.6769776268","11243.4174534254","11445.9822093133","11146.8781459075","10830.608247574","10940.373444667","11447.6360703898","11394.1682995805","11413.5999330958","11432.9348539577","11904.6716880359","12013.8197851619","12814.8536311978","13754.267104042","14185.1560869513","14613.4864005576","15272.6078782867","16479.5339032958","16446.0545167667","16634.0231310405","17517.4329164938","17949.2444238935","16548.9427696681","16023.153995117","16507.024248116","",""
"Iraq","IRQ","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","-0.255144929372833","1.04050199048073","1.90256415010548","0.369318294960166","1.06891131897567","12.4065538692756","8.90661465209317","13.4504753583606","-1.31218389161755","13.4319037179612","17.2345469278046","21.1404317309595","-3.50563295849126","0.630004603465807","-15.3437743849296","-3.94649959894259","-0.966775408955002","2.2742013125217","6.91805285789384","-2.20372949863604","-5.33743885753887","53.9326383947844","-64.9972590578865","28.8904456245376","26.4990340927337","0.756264010521093","-0.965456215985768","7.62635227016753","17.4973183698126","30.7175085678082","14.0491111998729","-1.54499449971752","-0.579461045209186","-9.45685969262048","-34.8930506188366","50.1158766417688","1.70659813155847","7.37902140161046","-1.14245579010095","5.48267400814251","0.594612196779011","3.30880560607925","4.17304067215072","10.1687064728481","2.97966060548336","-3.24728810270931","-0.233023748383005",""
"Iraq","IRQ","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11515.501132278","4030.74102951743","5195.24007491609","6571.92851356747","6621.62964371275","6557.70070871797","7057.81406558808","8292.74226259344","10840.0660776118","12362.9990149952","12171.9913602134","12101.4594118547","10957.0413745162","7133.79538137941","10708.9594745877","10891.7183768904","11695.4206069243","11561.8055970238","12195.7017073638","12268.2188371986","12674.1503498498","13203.0477987986","14545.6269749283","14979.0372917208","14492.6247958463","14458.853538308",""
"Ireland","IRL","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","2.26644809021606","4.91885721104804","3.05522430662781","2.54720483155802","3.93244332167258","-0.123898533558204","6.75571290395042","5.67669365004055","1.70891289222108","1.89987308510102","2.12229837667293","1.32102142372223","-0.949007340557159","3.70968053521857","2.92073413295691","-0.473563714372617","4.65224070269907","5.66837802595812","6.23403984277667","8.3750067377198","1.34529906977588","2.64060740990418","2.18059071440113","5.3397710924943","9.0737704850945","8.23202145059776","9.64308212270311","7.10487027540788","9.62023297441795","8.45594739605571","4.37677198942039","3.81274697420947","1.99800871121158","4.7913633841935","3.48671408689984","3.05010189263295","0.838874128007134","-6.30328864545558","-5.529510149196","1.47909713943517","-0.403969274087927","-1.32070903405931","0.848263468243545","8.01766217405368","25.5550415238259",""
"Ireland","IRL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22116.977812147","22414.5173089164","23006.3967138699","23508.0720643308","24763.3493008247","27010.3187808038","29233.8140167144","32052.8547099444","34330.1684566509","37632.8106426909","40815.0213142941","42601.4017346541","44225.6853902629","45109.3184369534","47270.6698034008","48918.8629064079","50410.9380697708","50833.8223869238","47629.6198323578","44995.9351697041","45661.4687596613","45477.010455775","44876.3914702655","45257.0615049737","48885.6198063462","61378.3602470376",""
"Isle of Man","IMN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","0.0465163546334395","17.6830283422259","7.87204043998607","9.43637760303635","4.74270792185922","2.63555224044838","0.672884578363849","0.302483570132097","2.31001161067002","3.65566141198369","3.62355560865539","6.65507538289422","7.23119094726712","11.9382383089026","12.155910254191","4.0669966290674","4.28721048709019","4.90920864680855","5.44322869943596","4.32680874272977","4.96549433794694","6.68421428172228","6.40235546722619","8.75597876870043","1.13580342904798","8.40512228045658","3.90053306749067","5.37010430463292","3.66807176072348","4.22948760740429","",""
"Isle of Man","IMN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Israel","ISR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","7.59141346956463","4.967778485903","6.69410239590762","3.75053729491479","5.34825007429143","-2.58810565076284","-1.35741052687769","13.8366648527676","10.6446530332033","3.80739326152802","7.78136853147946","10.8084863076696","-0.755849399501628","3.70813347635779","0.985830833393649","-0.92095236150152","-2.22201711740418","2.63418184827999","3.58977999285423","4.335924220444","3.07466998608841","-0.0853989032920026","1.64485241414154","-0.406368515137856","1.63937965811107","3.18263238529435","5.47032898024133","0.347472489733306","-0.8276424445326","3.57996838070342","1.4102053564726","2.04020260002397","2.78803573294996","4.19861750558496","3.79321912658624","3.41590224931328","1.51399446840954","1.894751037405","1.12884079629841","6.10111166414913","-2.0936023685577","-2.06082515893668","-0.633246319749375","3.27235596547916","2.56575364236882","3.94787305069872","4.26665460327808","1.24464324468883","-1.12317033678873","3.60698710301178","3.13837939307471","0.509017695236409","2.44667099127741","1.20167211198957","0.496847141586017",""
"Israel","ISR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19760.1590632881","20038.8178848461","20447.6503683468","21017.738167165","21900.1926011296","22730.9148956349","23507.3807288444","23863.2811727471","24315.4309403265","24589.9134445767","26090.171521948","25543.9470730037","25017.5309851378","24859.1083908822","25672.5869072762","26331.2822409399","27370.8078364334","28538.625668941","28893.8297454565","28569.3028205933","29599.7938887525","30528.7477205497","30684.1444485813","31434.8845097264","31812.6287503159","31970.6888869253",""
"Italy","ITA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","7.48641883914014","5.48747776983912","4.84205248927547","1.95553270968065","2.40204614684991","5.16416328074514","6.40567760378146","5.87359459594798","5.49917950556606","4.71342420721699","1.3442804500541","3.10348970299148","6.40180594352744","4.81201384853462","-2.67318393132176","6.59231975548991","2.12582745972503","2.87293638814074","5.65322401498895","3.21717011174397","0.723232415294746","0.339224963200266","1.13249115944198","3.20278304311219","2.76838143359485","2.85436690721244","3.1814302951903","4.14404208564056","3.31086198780643","1.90043979314005","1.46817560169264","0.765807616785864","-0.913401716416715","2.13021548369694","2.88520233329646","1.25790450299574","1.7815015766423","1.58683836796614","1.54276910718197","3.6631341831943","1.71503902458585","0.0993708516383975","-0.292868099217159","0.926638079579305","0.454825968130962","1.70045723040582","0.962787146595034","-1.70374943371795","-5.91171090086023","1.3742250063838","0.403803350348994","-3.08060924262115","-2.86079701520548","-0.822252156642477","0.828858704730706",""
"Italy","ITA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31141.9032411098","31599.1210663985","31841.1095423624","31550.2723012763","32222.3610869867","33152.0414009116","33569.0624225287","34167.0957988501","34709.272384206","35244.7563158772","36535.8190322676","37162.4225866231","37199.3512024369","37090.4061696492","37434.0999970878","37604.3600048106","38243.8060634603","38612.012512608","37954.1605680773","35710.4203204443","36201.1618463726","36347.3433507735","35227.6237320624","34219.8329238077","33938.4596095923","34219.7614863179",""
"Jamaica","JAM","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","0.6206532938305","4.56699857507078","4.34885289093938","10.6353037225387","1.0082075161103","16.21581914887","-6.95561116766606","-5.66528334651969","-1.63769636698274","-7.84815825205686","-3.68883485444785","-1.14300668705421","-2.22384535189654","-6.97095876136463","1.0733669732851","0.373029594605612","0.210963672636936","-3.01775494579417","-4.12807951532167","0.96175209979819","7.15487109302285","3.46384901734125","6.65120055046454","3.58502063390627","4.08454603168865","1.12648511561855","8.45000712194465","0.458081016209988","1.41930480148697","-1.02021955104517","-2.04126969358468","-3.20490815356466","0.196514556838579","0.0980085068995891","0.639318890749905","1.36032540533233","3.07768875333814","0.78273329901964","0.372391040049578","2.38085317181387","0.938334123425207","-1.27770957307357","-4.76150080298299","-1.8887420807978","1.31859935961968","-1.0034656911584","0.132171315706685","0.329728480920522","0.633707173394441",""
"Jamaica","JAM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7403.57018800351","7705.97242032089","7792.77905264948","8451.26943759577","8489.98309851815","8610.48183628085","8522.63601714792","8348.66603103535","8081.09895269281","8096.97948848739","8104.91521718802","8156.73147125076","8267.68956169892","8522.14331350024","8588.84896700518","8620.8330710017","8826.08244860943","8908.90059198637","8795.07071626696","8376.29335348898","8218.08677611057","8326.45041571335","8242.89734250035","8253.79208837028","8281.00719164161","8333.48452824435",""
"Japan","JPN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","9.16119362821797","7.89866248350681","7.37559493480046","10.5191408614236","4.68855862365018","9.63295803842807","10.0510000752657","12.5071650115529","10.1764868135704","-2.13260288047061","3.35975784214608","6.90549972231665","7.14198249505573","-3.09292401477296","1.45411993994678","3.20880119135576","3.38918525758041","4.32365293872382","4.59916663901903","2.01464517838103","3.41000434241019","2.6775338995392","2.36075566276777","3.80326394987642","5.68525123036849","2.20643193534708","3.59665764745264","6.69053837211575","4.93965455997431","5.2126196122571","3.004164639568","0.569070016951343","-0.0758740396623523","0.520535048270546","2.35065277981145","2.83922256950679","0.835962164142117","-1.39705414095069","-0.433936440699853","2.60776118570662","0.164609225020058","-0.114430565379777","1.31122319961148","2.17033169435324","1.65320495275239","1.35573126954895","1.5375402262988","-1.14136328181357","-5.405301221958","4.17357726269812","0.0820318616496394","1.69854772841182","2.17901078534808","0.498893203978994","1.35762633936594",""
"Japan","JPN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30447.2574142655","31361.9431552232","31540.4145704529","31516.483583792","31680.5379268281","32425.2373722643","33345.8620299538","33624.6208198312","33154.8666622888","33010.9956139757","33871.8435446122","33927.599723771","33888.7761795873","34333.1336749185","35078.2765567299","35658.192362106","36141.6216261149","36697.3135970532","36278.4639342444","34317.5036798991","35749.771210609","35779.0974134685","36386.8224598312","37179.6952456764","37365.1822185172","37872.4617740679",""
"Jordan","JOR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","21.0180216461171","3.83145827231996","17.9068945756383","6.06172872322435","15.2489522431363","0.945522037936541","3.14262880888386","-2.2032078821771","4.25960718399708","-0.498015149216471","3.25984163860696","-0.495340816309792","-5.16905254350263","-16.7636479440802","-3.50562049023726","-3.36158872722959","12.1656115092756","-1.006704670332","-0.00864808851855514","2.1164151942705","-0.851111207474531","1.08138946545246","1.30048725700847","1.86395823912153","2.57647614666799","3.47530806530374","3.89225300418418","2.02362364800348","5.85277971020626","4.89129256159934","4.23816735683853","3.87068368296674","2.76095014081821","1.15391727590696","-1.60482374947102","-1.11750872840754","-0.784176165224693","-0.311763864642828","0.298594656005548","-0.0232003976271074",""
"Jordan","JOR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6661.44517804388","6437.51478786817","7220.67782781238","7147.98692689017","7147.36876265343","7298.63676113677","7236.51724566988","7314.77218083021","7409.8998609211","7548.0172998894","7742.49016516742","8011.56555033283","8323.39595114785","8491.83015993224","8988.83827255793","9428.50865035775","9828.10462621391","10208.5194683257","10490.3716009619","10611.4218111722","10441.12719379","10324.4466860552","10243.4848359519","10211.5493517532","10242.0404924129","10239.6642982935",""
"Kazakhstan","KAZ","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-11.5545424168062","-5.23429969730542","-8.59574234031729","-11.3227105387482","-6.57725036316103","2.033716048703","3.31958430342203","-0.192003058208655","3.68290065995409","10.130500110119","13.6931931455792","9.79547024610532","8.93293015023684","8.8410048231262","8.72920719227461","9.53533507524523","7.66143610205225","2.04906428501121","-1.43302855182323","5.79531586431486","5.87546956500775","3.33439121456311","4.48267198504288","2.66948100157649","-0.270354373880323",""
"Kazakhstan","KAZ","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13050.4865030409","11542.5625044474","10938.3901902159","9998.15435328636","8866.09227664649","8282.94719018257","8451.39881649491","8731.95012502687","8715.18451374556","9036.15610171851","9951.56390555363","11314.2507721468","12422.5348401022","13532.2312002574","14728.6164133487","16014.3078566253","17541.3257707358","18885.2432361136","19272.2140104023","18996.0376810648","20096.9180663867","21277.7063708818","21987.188342773","22972.8018749131","23586.0564564938","23522.2905212378",""
"Kenya","KEN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-10.5982959323673","6.06376408783953","5.36602830586406","1.63608978234615","-1.25942046278668","11.0165721001","-0.0179902264952858","4.40705920026936","4.32869801853417","-7.91550754875634","17.9292336711556","12.9576531776572","2.1217282360451","0.321425653323075","-2.77416152839707","-1.56648016654553","5.45142076721639","2.98230906226478","3.631101115037","1.65534854022602","-0.11477527648195","-2.30062352431509","-2.4761717423245","-2.01183090801293","0.490949540921079","3.32527578492139","2.1956941956222","2.52392482542101","1.13774023523665","0.734758207456565","-1.85944664450543","-3.95296358809043","-2.73604963704248","-0.38876654623779","1.48855987185534","1.39466278075278","-2.05495254552191","0.766465285284085","-0.181665042145497","-1.87622557562688","1.18254915471891","-2.00187512885779","0.296817038480967","2.39903480145851","3.17554810317951","3.72316882583719","4.0840530960914","-2.37256807907569","0.609052082357422","5.55750545440054","3.3149954866329","1.79496416779644","2.91190312037388","2.58325552018832","2.92661103457871",""
"Kenya","KEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2375.97083927612","2331.79092923077","2239.61608284788","2178.33907514198","2169.8704215542","2202.17024192071","2232.8830906536","2186.99840274368","2203.76098629043","2199.7575229659","2158.48510971824","2184.01025713794","2140.2890989886","2146.64184170714","2198.14052655237","2267.94353634852","2352.38290308144","2448.45546986666","2390.36419695822","2404.92275987572","2538.57647342994","2622.73016894886","2669.80723569948","2747.54943590378","2818.52565837667","2901.01294130716",""
"Kiribati","KIR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","-3.86596652161315","10.3754307916568","19.1460264027487","43.2266946420181","3.84165459129954","-27.8291643415808","-6.01452086880344","-0.428329710235261","-12.8619034169875","-17.6769617807006","-4.58728053039226","5.46789392943241","-2.15243523316065","3.15509032751436","-8.7233648768505","-3.11661534304791","-11.5204845727652","6.2642186965637","-5.76016190312542","-2.98877242407922","-1.74631604656842","-0.57310301283816","-0.394601304772706","0.461110316584396","-1.35474159558456","0.174137629945406","0.0400507128902348","4.77262329655414","-3.21530655101026","4.44110904438074","-3.13688265028577","2.02287500249916","0.228799134586978","-3.42522598974084","2.9237345321456","-3.59413318811907","0.0235709601151797","-3.96829122044451","-1.83352511799995","-3.60332247571921","-1.4566231991266","3.25609984243791","3.90712128896125","0.623233435619341","1.69910905336872",""
"Kiribati","KIR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1961.14779647609","1926.89995780931","1915.85683609673","1908.29684002391","1917.09619362432","1891.12449406192","1894.4176534352","1895.17638121051","1985.62601069096","1921.78204749065","2007.13048381504","1944.16915589965","1983.49726776064","1988.03549234384","1919.9407839748","1976.07475567262","1905.05199705695","1905.50103610335","1829.88520578218","1796.3338009036","1731.6061013167","1706.38312512743","1761.94466337609","1830.78597841857","1842.19604877071","1873.49696861617",""
"Korea, Dem. People’s Rep.","PRK","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Korea, Dem. People’s Rep.","PRK","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Korea, Rep.","KOR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.8683668995407","-0.429765407340653","6.5235403110907","4.78455710981949","2.54975125585797","9.90161380788319","3.65128828728061","9.13782136349603","11.5465008282421","10.4300146003748","8.2853896421411","4.53132265992173","12.775578108631","7.52446994477533","5.5471286588149","11.6586487385395","10.087991060307","8.63461374701645","6.75797390849435","-3.40788065016103","5.7413311896936","6.63056527601238","10.5403289931492","8.51172033066037","6.41803497430861","11.128856037441","11.1654686320189","10.572377010335","5.70138990841626","8.2258954341731","8.63232233758211","4.67185668122596","5.25474493243874","7.68296403721342","7.84005920923936","6.16952090292466","4.77958698664551","-6.39206545020082","9.94631324054474","7.92504603247997","3.75446633299315","6.83502426852137","2.42319642511724","4.50657271963262","3.71068934153496","4.66762772325883","4.9735938733529","2.09175287222662","0.229720218885149","6.00466608571423","2.91298114639913","1.83210554139559","2.45523451842848","2.9227732810868","2.22049931029176",""
"Korea, Rep.","KOR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12086.7623814857","13130.1306704332","13743.5515574135","14465.7401364138","15577.1377488113","16798.3945714228","17834.7750358625","18687.2036225741","17492.7053362069","19232.5846031915","20756.7757862301","21536.081944939","23008.0783723642","23565.6093049715","24627.6106251245","25541.4647476658","26733.6452371542","28063.2681787932","28650.2823969638","28716.0978883973","30440.4036794424","31327.1268995123","31901.0729273983","32684.3190816609","33639.6076268848","34386.5748822246",""
"Kosovo","XKX","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.8877834229329","-0.76838001624715","5.90822572841543","2.54253970667145","5.96124714796808","3.66702500454332","6.42774678796745","1.82366386311665","2.51497867361947","2.48306565958067","3.72716533399813","1.99730051782996","2.3686897064246","1.3463210054969","5.06923856322996",""
"Kosovo","XKX","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4635.34402380471","5881.68528583318","5836.49159147829","6181.32468932281","6338.48732394713","6716.34021877025","6962.63009398275","7410.17032620679","7545.30692464121","7735.06978465507","7927.13664622244","8222.59413527911","8386.82405052209","8585.48188850275","8701.0700345908","9142.14803219792",""
"Kuwait","KWT","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","1.50590333421614","-6.7612183318204","0.229697963620225","-5.36436261142542","-4.56296096505464","-0.0205891550800317","-2.68709062700677","-10.980273221313","-15.1766931998891","-13.5068482482738","2.81154976952874","-5.64204054132219","1.62322161387065","8.04005947554258","-24.5673678144472","-22.8229861944918","-16.1523384797302","5.72602041699358","0.687642440423502","-8.52808539014792","3.33222776264151","2.80018599152876","-13.8538073637681","22.7210231407107","","","","","","","0.551381839013175","-0.464891296862575","-1.03266282158607","-6.39469001861629","0.553506402979153","-2.33593669107108","0.367623398507249","14.3098591354366","7.16524426305267","5.34633088465894","1.85539650494151","-0.233293758246674","-3.83492740681818","-12.7508195753127","-8.05468152735359","3.54631007810211","1.00131284209087","-3.75145667602584","-3.76911919474891","-1.79012908970709",""
"Kuwait","KWT","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79711.570478883","80151.0856020957","79778.4701807907","78954.6275796036","73905.723890535","74314.7968044372","72578.8501989874","72845.6670346864","83269.7793736192","89236.2624630441","94007.1283234212","95751.3332967298","95527.9514127106","91864.5238228126","80151.0441364455","73695.1327904062","76308.5907116231","77072.6784300372","74181.3302896816","71385.3475308131","70107.4576588756",""
"Kyrgyz Republic","KGZ","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.35340476676001","11.2196198965423","0.663560150531126","3.6880115927929","-9.34572987865548","-14.8765648316472","-15.4836572310949","-20.0568394341423","-6.36327930328952","5.51122738531591","8.32368710016085","0.567202292887288","2.12677887959107","4.17835866808393","4.3269597149622","-0.930894090941408","5.91400450941606","5.73952663596266","-1.29510731936364","2.00042633441902","7.51274359538515","7.37644039141099","1.65165151922125","-1.65175311775052","4.67471569577968","-1.73814257614919","8.73578919945068","1.95799697404115","1.36060525224219",""
"Kyrgyz Republic","KGZ","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3474.66796869711","3149.93488616251","2681.33278066787","2266.16440368427","1811.64344792363","1696.36351535251","1789.85396596512","1938.83580964188","1949.83293080948","1991.30156576925","2074.50528735026","2164.26829541867","2144.1212497445","2270.92467714174","2401.26500386894","2370.16604504651","2417.57947078108","2599.20601763553","2790.93490017638","2837.03141885562","2790.17066394311","2920.6032099095","2869.83896203769","3120.542044125","3181.64216292265","3224.93175329893",""
"Lao PDR","LAO","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","2.19278774506471","1.97332757691029","-4.20546201197799","-4.79790102693578","10.930770490559","3.6675025693128","1.34508628403","2.61575862181505","3.0545559399234","5.39956028235038","4.49550029104917","4.59161087337678","4.71394746024238","2.02689304095618","5.4458392672758","4.08251810571652","4.15634024945395","4.42421129363872","4.60949912669091","4.8561613200054","5.50202088332139","6.87384967233766","5.77088505510264","5.93779186179756","5.61990293858618","6.66527609482617","6.23376882075624","6.25493627393109","6.71306576005375","5.75951386407584","5.57137738604003",""
"Lao PDR","LAO","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1616.81482743049","1638.56238191242","1681.42321869111","1732.78323149289","1826.34590663981","1908.44929218837","1996.07785740137","2090.1719188648","2132.5374680323","2248.67203085577","2340.47447365364","2437.7525562303","2545.60388013401","2662.94346875779","2792.26029946122","2945.89104425427","3148.38716614716","3330.07697059512","3527.81000994671","3726.06950836345","3974.422328581","4222.17862850526","4486.2732110898","4787.43968192593","5063.17293414072","5345.26140600954",""
"Latvia","LVA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.51848668780875","10.0657706953206","7.53093353963862","3.45763548675635","6.42782634347034","7.84516440784758","8.35464658964216","9.48365453870399","9.52429917364259","11.8996803696954","12.9204406229446","10.8504432708756","-2.59056176915418","-12.9061074293222","-1.76623530292551","8.16275054553097","5.29714381035811","4.00640244298486","3.06552660072074","3.58286547517808",""
