"Country"	"Year"	"Sex"	"Deaths1"	"D0104"	"D0509"	"D1014"	"D1519"	"D2024"	"D2529"	"D3034"	"D3539"	"D4044"	"D4549"	"D5054"	"D5559"	"D6064"	"D6569"	"D7074"	"D75UP"	"Pop1"	"P0000"	"P0104"	"P0509"	"P1014"	"P1519"	"P2024"	"P2529"	"P3034"	"P3539"	"P4044"	"P4549"	"P5054"	"P5559"	"P6064"	"P6569"	"P7074"	"P75UP"	"ASSR0104"	"ASSR0509"	"ASSR1014"	"ASSR1519"	"ASSR2024"	"ASSR2529"	"ASSR3034"	"ASSR3539"	"ASSR4044"	"ASSR4549"	"ASSR5054"	"ASSR5559"	"ASSR6064"	"ASSR6569"	"ASSR7074"	"ASSR75UP"	"AASR"	"SAAASR"
2450	1984	2	6597	0	1	54	327	550	613	654	629	572	549	517	552	454	387	303	433	121465000	1780000	6943000	8036000	8544000	9231000	10641000	10763000	9900000	8584000	6942000	5874000	5706000	6030000	5810000	5112000	4294000	7275000	0	0.01244	0.63202	3.54241	5.16869	5.69544	6.60606	7.32759	8.2397	9.34627	9.06064	9.15423	7.81411	7.57042	7.05636	5.95189	5.55	12.8
2450	1985	1	23145	0	3	202	1509	2758	2759	2375	1943	1538	1305	1267	1445	1369	1236	1252	2177	116161000	1918000	7301000	8608000	8762000	9445000	10517000	10889000	10097000	8741000	6888000	5678000	5282000	5382000	5117000	4255000	3217000	4064000	0	0.03485	2.30541	15.97671	26.22421	25.3375	23.52184	22.22858	22.32869	22.98344	23.98713	26.84876	26.75396	29.04818	38.91825	53.56791	20.513	12.813
2450	1985	2	6308	0	0	73	340	514	605	637	585	560	499	461	486	425	345	312	466	122579000	1831000	6967000	8214000	8339000	9106000	10483000	10869000	10172000	8967000	7167000	5968000	5661000	5959000	5877000	5176000	4354000	7469000	0	0	0.8754	3.7338	4.90318	5.56629	6.26229	6.52392	7.81359	8.36126	8.14344	8.15573	7.23158	6.66538	7.16582	6.23912	5.28	12.813
2450	1986	1	24226	0	3	196	1552	2724	2825	2625	2190	1552	1380	1328	1417	1371	1344	1368	2340	117362000	1908000	7366000	8851000	8487000	9483000	10232000	11026000	10367000	9256000	7030000	5817000	5260000	5359000	5097000	4377000	3268000	4178000	0	0.03389	2.30941	16.36613	26.62236	25.62126	25.32073	23.66033	22.07681	23.72357	25.24715	26.4415	26.89818	30.70596	41.86047	56.00766	21.305	13.345
2450	1986	2	6678	0	2	54	344	500	604	657	662	609	515	513	499	495	363	339	521	123718000	1819000	7034000	8440000	8077000	9128000	10185000	10984000	10407000	9467000	7316000	6110000	5627000	5909000	5865000	5285000	4396000	7669000	0	0.0237	0.66857	3.76862	4.90918	5.49891	6.31306	6.99271	8.32422	8.42881	9.11676	8.44475	8.4399	6.8685	7.71156	6.79358	5.562	13.345
2450	1987	1	24272	0	1	198	1525	2584	2779	2591	2166	1711	1392	1300	1383	1375	1361	1363	2532	118531000	1930000	7411000	9036000	8450000	9412000	9915000	11009000	10661000	9273000	7639000	6025000	5285000	5298000	5068000	4495000	3329000	4295000	0	0.01107	2.3432	16.20272	26.06152	25.24298	24.30354	23.35814	22.39822	23.10373	24.59792	26.10419	27.13102	30.27809	40.94323	58.95227	21.209	13.211
2450	1987	2	6524	0	0	52	377	438	593	692	633	622	539	476	455	437	396	308	504	124869000	1841000	7070000	8625000	8035000	9047000	9878000	10971000	10674000	9465000	7928000	6325000	5641000	5823000	5830000	5394000	4450000	7872000	0	0	0.64717	4.16713	4.4341	5.40516	6.48304	6.6878	7.84561	8.52174	8.43822	7.81384	7.49571	7.34149	6.92135	6.40244	5.392	13.211
2450	1988	1	24078	0	5	176	1668	2475	2779	2684	2279	1696	1341	1212	1294	1282	1361	1261	2548	119738000	1976000	7470000	9226000	8525000	9291000	9606000	10951000	10902000	9480000	7915000	6359000	5393000	5195000	5096000	4544000	3400000	4409000	0	0.05419	2.06452	17.95286	25.76515	25.37668	24.61934	24.04008	21.42767	21.08822	22.47358	24.90857	25.15699	29.95158	37.08824	57.79088	20.875	12.944
2450	1988	2	6329	0	1	61	391	395	576	671	630	600	557	422	426	404	357	317	519	126069000	1883000	7126000	8802000	8102000	8923000	9578000	10926000	10896000	9660000	8209000	6668000	5744000	5701000	5837000	5449000	4504000	8062000	0	0.01136	0.7529	4.38193	4.12403	5.27183	6.15822	6.52174	7.30905	8.35333	7.3468	7.47237	6.92136	6.55166	7.03819	6.43761	5.193	12.944
2450	1989	1	24102	0	3	181	1637	2469	2742	2597	2301	1802	1455	1256	1222	1288	1383	1292	2462	120982000	2020000	7578000	9321000	8689000	9091000	9368000	10865000	11078000	9731000	8294000	6601000	5509000	5121000	5079000	4631000	3464000	4541000	0	0.03219	2.08309	18.00682	26.35568	25.237	23.44286	23.64608	21.72655	22.04211	22.79906	23.86253	25.35932	29.86396	37.29792	54.21713	20.773	12.79
2450	1989	2	6130	0	1	55	372	392	557	669	636	592	499	432	428	404	359	241	491	127258000	1925000	7231000	8891000	8260000	8721000	9334000	10834000	11058000	9890000	8588000	6920000	5866000	5605000	5788000	5538000	4549000	8262000	0	0.01125	0.66586	4.26557	4.1997	5.14122	6.04992	6.43074	6.89334	7.21098	7.36447	7.63604	6.97996	6.48248	5.29787	5.94287	4.993	12.79
2450	1990	1	24724	0	4	191	1656	2504	2667	2672	2413	2011	1583	1253	1254	1309	1302	1244	2653	121239300	2018400	7580600	9232000	8738800	9172800	9742600	10702500	10861800	9833200	8676500	6739200	5493100	5008400	4946700	4507500	3399300	4585900	0	0.04333	2.18565	18.05338	25.70156	24.91941	24.59997	24.53932	23.17755	23.48943	22.81043	25.03794	26.46209	28.88519	36.59577	57.85124	21.299	13.068
2450	1990	2	6182	0	2	67	323	386	525	686	685	608	476	406	438	382	364	320	511	127470500	1927600	7231000	8802700	8321700	8708900	9389000	10625400	10971000	10012600	8912600	7004400	5819900	5479000	5678600	5558300	4580400	8447400	0	0.02272	0.80512	3.70885	4.11119	4.94099	6.25285	6.84138	6.8218	6.79573	6.97606	7.99416	6.72701	6.54876	6.98629	6.0492	5.025	13.068
2450	1991	1	24769	0	1	207	1588	2485	2563	2798	2418	2057	1614	1365	1239	1278	1218	1248	2673	122979000	2052000	7784000	9337000	9051000	8834000	9775000	10393000	11034000	10174000	9258000	6907000	5656000	4987000	4945000	4491000	3531000	4769000	0	0.01071	2.28704	17.976	25.42199	24.66083	25.35798	23.76646	22.21862	23.3676	24.13366	24.8446	25.84429	27.12091	35.3441	56.04949	21.065	12.871
2450	1991	2	6041	0	0	58	311	367	523	630	671	621	592	412	374	350	354	264	511	129198000	1959000	7426000	8900000	8620000	8371000	9419000	10325000	11125000	10344000	9496000	7188000	5989000	5436000	5637000	5546000	4712000	8705000	0	0	0.67285	3.71521	3.89638	5.06538	5.66292	6.48685	6.5396	8.23595	6.87928	6.88006	6.20898	6.38298	5.60272	5.87019	4.86	12.871
2450	1992	1	24457	0	8	224	1560	2484	2435	2667	2522	2158	1689	1310	1183	1203	1227	1205	2573	124480100	2043100	7937400	9394600	9273600	8777700	9700300	10132300	11100200	10480200	9287600	7540200	5857400	5022200	4891900	4476100	3648700	4916700	0	0.08516	2.41546	17.77231	25.60746	24.03206	24.02659	24.06443	23.23528	22.39994	22.36487	23.55541	24.59167	27.41226	33.02546	52.33185	20.555	12.587
2450	1992	2	6027	0	2	80	287	362	429	641	655	674	562	457	358	361	328	278	549	130597400	1956900	7574700	8952100	8831200	8324300	9344400	10047200	11165100	10619300	9519500	7820200	6197600	5462100	5549300	5504400	4831100	8898100	0	0.02234	0.90588	3.44774	3.87398	4.26985	5.7411	6.16801	7.0802	7.18652	7.37382	6.55426	6.50532	5.95887	5.75438	6.16986	4.793	12.587
2450	1993	1	25007	0	3	230	1561	2558	2500	2718	2569	2273	1694	1440	1205	1167	1173	1252	2649	125800400	2004600	8070800	9487600	9484500	8857300	9542100	9849200	11092800	10726900	9477200	7815000	6185900	5119700	4807000	4508400	3727900	5043500	0	0.03162	2.42501	17.62388	26.80752	25.38277	24.50238	23.94914	23.98388	21.67626	23.27875	23.53654	24.2771	26.0181	33.58459	52.52305	20.809	12.716
2450	1993	2	6095	0	3	85	323	407	479	610	679	649	575	459	356	333	326	289	519	131982600	1912200	7703100	9041700	9036500	8409700	9220300	9775500	11157900	10859600	9720300	8115600	6540900	5560100	5435500	5513100	4890200	9090400	0	0.03318	0.94063	3.8408	4.41417	4.90001	5.46698	6.25253	6.67675	7.08512	7.01738	6.40276	6.12639	5.91319	5.90978	5.70932	4.801	12.716
2450	1994	1	25174	0	4	230	1649	2653	2555	2740	2662	2308	1825	1404	1128	1070	1091	1209	2629	127076400	1980800	8113700	9657100	9602400	9036100	9311300	9618800	11058000	10920200	9728400	8180800	6410300	5243900	4739600	4499800	3789900	5185500	0	0.04142	2.39523	18.24902	28.49226	26.56256	24.77844	24.37684	23.72435	22.30833	21.90225	21.51071	22.57574	24.24552	31.90058	50.69906	20.715	12.592
2450	1994	2	5968	0	0	88	299	355	471	588	735	670	582	485	334	280	293	272	514	133264600	1889400	7743300	9201500	9150300	8580300	9015200	9558100	11119300	11040400	9970300	8498500	6781000	5691700	5342400	5470700	4951300	9261000	0	0	0.96172	3.48473	3.93779	4.92776	5.2881	6.65737	6.71996	6.84827	7.15234	5.86819	5.24109	5.3558	5.49351	5.55016	4.647	12.592
2450	1995	1	25369	0	7	253	1616	2516	2449	2785	2647	2433	1952	1513	1127	1087	1142	1251	2580	128313800	1969900	8055300	9843300	9685200	9265000	9087000	9529800	10902200	11071200	9990500	8559800	6621800	5317300	4726800	4505800	3836300	5346600	0	0.07111	2.61223	17.44199	27.68791	25.69834	25.5453	23.90888	24.35314	22.80427	22.84877	21.19497	22.99653	25.34511	32.60955	48.25497	20.677	12.535
2450	1995	2	5915	0	0	77	274	378	431	627	685	702	609	458	308	282	294	273	516	134441500	1878200	7687700	9376700	9229300	8799500	8795100	9475600	10965600	11177700	10228300	8889100	7008000	5767400	5319700	5422100	4994900	9426600	0	0	0.8343	3.11381	4.29785	4.54852	5.71788	6.12827	6.86331	6.85109	6.53539	5.34036	5.30105	5.42225	5.46557	5.47387	4.569	12.535
2450	1996	1	24998	0	3	222	1496	2228	2361	2487	2781	2519	2141	1543	1286	1020	1141	1166	2586	129810200	1928100	7939600	9954500	9727000	9619100	8998700	9538400	10652900	11258500	10310100	9060400	6776100	5455000	4711000	4507200	3817500	5556200	0	0.03014	2.28231	15.55239	24.75913	24.75258	23.34576	24.70134	24.43235	23.6303	22.77121	23.5747	21.65145	25.31505	30.54355	46.5426	20.121	12.231
2450	1996	2	5905	0	1	76	321	313	455	558	695	746	644	509	329	290	278	221	463	135473600	1841400	7576900	9486700	9254100	9043000	8561000	9468700	10708200	11318400	10506300	9375800	7157400	5907400	5288100	5384400	4960300	9635400	0	0.01054	0.82126	3.54971	3.65611	4.80531	5.21096	6.14044	7.1005	6.86875	7.11152	5.56929	5.48401	5.16306	4.45538	4.8052	4.513	12.231
2450	1997	1	24492	0	3	230	1490	2069	2263	2421	2673	2550	2116	1581	1321	1010	1064	1119	2566	131017700	1942500	7858300	10104300	9756600	9826500	8979300	9470000	10340400	11286300	10596500	9073600	7383200	5646000	4744600	4461400	3807400	5740700	0	0.02969	2.35738	15.16308	23.04189	23.89652	23.41302	23.68358	24.06455	23.3204	21.41348	23.3971	21.28736	23.84902	29.39014	44.69838	19.508	11.96
2450	1997	2	6043	0	1	73	312	315	446	542	734	773	685	566	381	234	227	253	499	136618400	1854100	7494700	9634100	9283100	9241400	8532500	9398600	10400500	11338300	10776800	9396100	7779800	6111300	5311100	5301100	4928600	9836300	0	0.01038	0.78638	3.37611	3.69177	4.74539	5.21129	6.47363	7.17282	7.29026	7.27525	6.23435	4.40587	4.28213	5.1333	5.07305	4.578	11.96
2450	1998	1	24538	0	7	234	1463	2069	2182	2222	2663	2633	2213	1683	1318	987	1030	1131	2686	132046300	1929300	7766900	10195000	9854800	10045600	8996100	9246900	10006900	11256000	10844700	9252400	7647600	5956200	4849500	4392600	3857000	5948900	0	0.06866	2.37448	14.56359	22.99886	23.5971	22.20468	23.65849	24.27914	23.91812	22.0069	22.1282	20.35261	23.44853	29.32331	45.1512	19.339	11.847
2450	1998	2	6037	0	0	83	274	329	426	535	776	765	668	567	389	269	229	207	520	138252200	1847100	7422800	9725800	9387000	9493800	8678000	9341200	10179400	11369800	11049400	9607000	8077900	6450700	5419600	5200900	4944800	10057000	0	0	0.8842	2.88609	3.7912	4.56044	5.25571	6.8251	6.92345	6.95326	7.01915	6.03035	4.96347	4.40308	4.18622	5.17053	4.519	11.847
2450	1999	1	22449	0	2	187	1288	1862	1908	2081	2469	2302	2060	1629	1245	944	948	1039	2471	133276559	1952133	7730542	10207957	10011707	10150997	9183052	9055292	9770996	11215732	11038584	9500663	7998425	6182625	4967782	4336705	3861991	6111376	0	0.01959	1.86781	12.68841	20.27648	21.07055	21.29773	22.01372	20.85412	21.6827	20.36651	20.13708	19.00244	21.85991	26.90322	40.43279	17.547	10.692
2450	1999	2	5367	0	0	48	246	279	370	496	646	706	631	531	375	231	194	193	421	139414254	1867770	7391697	9738789	9536777	9596926	8842537	9153808	9955716	11328875	11229458	9855557	8447713	6692674	5546004	5110515	4909037	10210401	0	0	0.50331	2.56332	3.1552	4.04203	4.98206	5.70224	6.28704	6.40248	6.28572	5.60314	4.16516	3.79609	3.93152	4.12325	3.986	10.692
2450	2000	1	22618	0	6	235	1297	1957	1870	1900	2327	2549	2191	1765	1246	931	842	989	2507	138053563	1949017	7861716	10523277	10520197	10391004	9687814	9798760	10321769	11318696	11129102	9889506	8607724	6508729	5136627	4400362	3902912	6106351	0	0.05702	2.2338	12.48195	20.20064	19.08405	18.4077	20.55891	22.90391	22.1548	20.50484	19.14352	18.12473	19.13479	25.34005	41.05562	17.021	10.389
2450	2000	2	5391	0	1	60	248	267	365	439	629	752	646	583	379	258	198	184	382	143368343	1856631	7508434	10026228	10007875	9828886	9276187	9582576	10188619	11387968	11312761	10202898	8977824	6960508	5668820	5133183	4954529	10494416	0	0.00997	0.59953	2.52318	2.87834	3.809	4.30873	5.52337	6.64736	6.33153	6.49378	5.445	4.55121	3.85726	3.71377	3.64003	3.897	10.389
2450	2001	1	23637	0	6	202	1274	1979	1927	2077	2411	2554	2348	1942	1467	983	976	1012	2470	139813108	2064258	7841024	10336616	10696244	10423173	10061983	9592895	10420677	11104822	11298089	10224864	9011221	6865439	5288527	4409658	3887793	6285825	0	0.05805	1.88851	12.22277	19.66809	20.08778	19.93153	21.71129	22.60559	22.96363	21.55091	21.3679	18.58741	22.13324	26.03019	39.29476	17.59	10.712
2450	2001	2	5572	0	0	63	250	274	352	468	621	745	730	622	426	289	197	160	375	144983779	1969490	7494569	9847436	10185198	9843981	9619230	9333209	10260525	11138324	11477432	10544119	9407988	7324677	5829935	5123044	4892728	10691894	0	0	0.61854	2.53962	2.84846	3.77148	4.56117	5.57535	6.491	6.92329	6.6114	5.81596	4.95717	3.84537	3.27016	3.50733	3.974	10.712
2450	2002	1	24306	0	3	191	1212	2024	1906	2026	2348	2694	2499	2097	1639	1088	957	1045	2568	141660980	2063824	7961545	10187663	10824896	10471128	10350141	9640132	10562644	10953501	11413005	10491757	9184564	7260459	5523852	4439389	3861616	6470864	0	0.02945	1.76445	11.57468	19.55529	19.77151	19.1808	21.43607	23.60465	23.8187	22.83179	22.57433	19.6964	21.55702	27.06121	39.68558	17.838	10.903
2450	2002	2	5845	0	1	63	217	310	391	454	619	845	819	609	448	286	207	175	401	146707726	1969895	7613883	9713174	10311553	9905023	9863491	9331760	10393768	10961381	11588719	10810307	9597309	7730083	6087332	5141538	4831672	10856838	0	0.0103	0.61097	2.19081	3.1429	4.18999	4.368	5.6471	7.29157	7.5761	6.34553	5.79554	4.69828	4.02603	3.62193	3.69352	4.106	10.903
2450	2003	1	24171	0	6	187	1173	2058	1810	2149	2227	2646	2505	2194	1701	1175	938	967	2432	143037290	2045536	8059879	10119907	10856749	10518680	10663922	9772711	10449775	10726548	11407111	10730879	9312777	7660724	5763600	4525541	3823820	6599131	0	0.05929	1.72243	11.15159	19.29872	18.52096	20.56504	20.76157	23.19606	23.34385	23.55903	22.20417	20.38656	20.7268	25.28885	36.85334	17.575	10.777
2450	2003	2	5898	0	0	50	250	321	353	499	576	795	829	680	513	291	198	160	383	147773499	1958070	7705794	9655369	10336612	9959789	10063772	9395243	10254869	10681456	11555479	11030309	9730634	8133326	6342086	5220542	4767141	10983008	0	0	0.48372	2.51009	3.18966	3.75722	4.86598	5.39252	6.87985	7.51566	6.98824	6.30738	4.5884	3.79271	3.35631	3.4872	4.115	10.777
2450	2004	1	24541	0	2	184	1276	2132	1922	2032	2193	2649	2645	2246	1716	1263	908	926	2439	144537402	2085436	8177557	10029138	10831140	10635394	10802989	9994813	10341218	10570515	11463363	10917747	9534927	8001421	5998014	4632950	3794678	6726102	0	0.01994	1.69881	11.99767	19.73528	19.22997	19.64952	20.74639	23.1084	24.22661	23.5555	21.44619	21.05697	19.59874	24.4026	36.26172	17.598	10.963
2450	2004	2	6487	0	0	94	331	330	372	510	609	875	947	792	544	343	183	175	382	149118002	1991751	7816524	9576433	10314017	10094408	10168314	9566092	10129814	10481803	11592971	11204882	9961249	8488080	6591408	5323517	4712328	11104411	0	0	0.91138	3.27904	3.24538	3.88874	5.03464	5.81007	7.54768	8.45167	7.95081	6.40899	5.20374	3.43758	3.71366	3.44007	4.466	10.963
2450	2005	1	24771	0	2	198	1226	2079	1859	1970	2161	2666	2692	2350	1831	1308	944	947	2533	145999746	2101135	8280211	9993397	10681835	10790223	10856936	10268169	10153091	10563375	11376664	11106575	9788780	8425070	6201648	4721791	3807605	6883241	0	0.02001	1.85361	11.36214	19.14905	18.10449	19.40296	20.45748	23.43393	24.2379	24.00708	21.73276	21.09117	19.99241	24.87128	36.79953	17.616	10.908
2450	2005	2	6352	0	0	66	292	374	370	488	595	819	897	743	563	354	209	173	408	150410658	2005492	7916886	9545396	10175908	10248766	10180924	9797533	9924119	10438579	11483846	11377948	10208962	8928608	6800215	5409653	4700764	11267059	0	0	0.64859	2.84912	3.67354	3.77646	4.91731	5.70001	7.13176	7.88367	7.27792	6.30557	5.20572	3.86346	3.68025	3.62118	4.343	10.908
2450	2006	1	25106	0	2	149	1194	2104	1950	1873	2317	2523	2777	2519	2036	1297	1025	886	2447	147512152	2113000	8328759	10077345	10562775	10934864	10910090	10584270	9980383	10649913	11200369	11261856	10027772	8845291	6378589	4838842	3831425	6986609	0	0.01985	1.41061	10.9192	19.2849	18.42357	18.76681	21.75605	22.52604	24.65846	25.12024	23.0179	20.33365	21.18275	23.12456	35.02414	17.709	11.013
2450	2006	2	6575	0	1	62	271	345	440	428	651	779	913	839	642	420	230	166	388	151886332	2017153	7958724	9632542	10064622	10389322	10201150	10125210	9726116	10535872	11280796	11535713	10452833	9379154	6983649	5536712	4709865	11356899	0	0.01038	0.61602	2.60845	3.38197	4.34559	4.40052	6.17889	6.90554	7.91455	8.02653	6.84497	6.01405	4.15409	3.52452	3.41643	4.462	11.013
2450	2007	1	26082	0	3	126	1158	2124	2069	2002	2243	2640	2925	2646	2132	1560	1089	856	2504	148612102	2201398	8495923	10254158	10404938	11064959	10949364	10721380	9809998	10564508	10896333	11264557	10266678	8832827	6916474	5015938	3895845	7056824	0	0.02926	1.21096	10.46547	19.39839	19.29789	20.40775	21.23147	24.22833	25.9664	25.7727	24.13723	22.55485	21.71079	21.97213	35.48338	18.356	11.448
2450	2007	2	6931	0	1	52	243	367	456	496	620	858	966	898	706	460	247	172	388	152967793	2101006	8122962	9800286	9913917	10497423	10267744	10296952	9542726	10428208	10961772	11522121	10695801	9376163	7542174	5730374	4747147	11421017	0	0.0102	0.52452	2.31485	3.5743	4.42849	5.19768	5.94541	7.8272	8.38387	8.39582	7.52973	6.09904	4.31036	3.62323	3.39725	4.69	11.448
2455	1980	1	3	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	46200	1200	4300	5700	6300	5000	2900	2900	3800	3400	2600	2000	1600	1400	1200	900	500	500	0	0	0	20	34.48276	0	0	29.41176	0	0	0	0	0	0	0	0	6.843	3.396
2455	1980	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50400	1100	4200	5800	6300	5200	3700	3700	4400	3800	2800	2200	1800	1700	1200	1000	700	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.396
2460	1980	1	229	0	0	3	9	26	10	7	18	13	12	22	19	22	19	25	22	1435300	26600	113000	135900	124800	127600	114000	97100	89900	85700	86200	87400	84000	73200	58900	51700	36900	42500	0	0	2.40385	7.05329	22.80702	10.29866	7.78643	21.0035	15.08121	13.72998	26.19048	25.95628	37.35144	36.75048	67.75068	51.76471	16.44	9.87
2460	1980	2	47	0	0	0	5	2	4	1	3	2	5	2	4	5	4	4	6	1473100	25200	109600	131200	120400	123500	111700	96000	91700	86400	86600	89700	87800	77200	64000	61000	45300	65800	0	0	0	4.04858	1.79051	4.16667	1.09051	3.47222	2.30947	5.57414	2.2779	5.18135	7.8125	6.55738	8.83002	9.11854	3.399	9.87
2460	1981	1	225	0	0	0	4	17	13	7	20	17	13	20	24	23	23	14	24	1444000	30000	106000	137000	126000	129000	115000	98000	91000	87000	87000	89000	85000	74000	59000	52000	37000	42000	0	0	0	3.10078	14.78261	13.26531	7.69231	22.98851	19.54023	14.60674	23.52941	32.43243	38.98305	44.23077	37.83784	57.14286	15.907	9.343
2460	1981	2	42	0	0	0	4	3	0	2	2	2	6	8	3	0	5	4	3	1486000	28000	104000	133000	122000	125000	113000	97000	93000	88000	88000	91000	89000	79000	64000	61000	45000	66000	0	0	0	3.2	2.65487	0	2.15054	2.27273	2.27273	6.59341	8.98876	3.79747	0	8.19672	8.88889	4.54545	2.886	9.343
2460	1982	1	261	0	0	1	4	14	19	15	20	19	25	25	17	22	24	21	32	1453900	30500	106600	138100	126900	129900	115700	98500	91400	87300	87300	89300	85300	74100	59900	52800	37600	42700	0	0	0.78802	3.07929	12.10026	19.28934	16.41138	22.90951	21.76403	27.99552	29.30832	22.94197	36.72788	45.45455	55.85106	74.94145	18.957	11.631
2460	1982	2	61	0	0	0	1	3	4	3	4	2	5	4	2	9	9	3	11	1496400	28400	104600	134000	122800	125900	113700	97500	93400	88300	88300	91400	89300	79200	65000	61900	45700	67000	0	0	0	0.79428	2.63852	4.10256	3.21199	4.53001	2.26501	5.47046	4.47928	2.52525	13.84615	14.53958	6.56455	16.41791	4.436	11.631
2460	1983	1	273	0	0	1	10	8	22	23	16	19	23	23	27	32	26	12	28	1462500	30600	107200	138900	127700	130700	116400	99100	91900	87800	87800	89900	85800	74600	60300	53100	37800	42900	0	0	0.78309	7.65111	6.87285	22.1998	25.0272	18.22323	21.64009	25.58398	26.80653	36.19303	53.06799	48.96422	31.74603	65.26807	19.858	11.741
2460	1983	2	53	0	0	0	1	4	4	4	2	2	4	7	7	4	4	7	3	1505600	28600	105200	134800	123600	126600	114400	98000	94000	88900	88900	91900	89900	79700	65400	62300	46000	67400	0	0	0	0.78989	3.4965	4.08163	4.25532	2.24972	2.24972	4.35256	7.78643	8.78294	6.11621	6.42055	15.21739	4.45104	3.782	11.741
2460	1984	1	268	0	0	1	10	9	20	19	14	25	18	30	35	24	23	17	22	1470100	28800	110200	136000	133000	122100	123100	109200	93300	86400	82400	82400	82400	77400	65500	50600	40700	46600	0	0	0.75188	8.19001	7.31113	18.31502	20.36442	16.2037	30.33981	21.84466	36.40777	45.21964	36.64122	45.45455	41.76904	47.2103	19.31	11.93
2460	1984	2	66	0	0	1	4	3	4	2	3	4	2	6	9	7	5	5	11	1519800	27800	106200	132000	129100	118100	120100	108200	93300	89300	84400	84400	86400	84400	72500	58600	52600	72400	0	0	0.77459	3.38696	2.49792	3.69686	2.14362	3.35946	4.73934	2.36967	6.94444	10.66351	9.65517	8.53242	9.5057	15.19337	4.702	11.93
2460	1985	1	236	0	0	1	4	12	14	16	17	20	13	17	31	24	15	15	37	1481100	29000	111000	137000	134000	123000	124000	110000	94000	87100	83100	83100	83100	78000	65900	50900	41000	46900	0	0	0.74627	3.25203	9.67742	12.72727	17.02128	19.5178	24.06739	15.6438	20.45728	39.74359	36.41882	29.46955	36.58537	78.89126	17.352	10.366
2460	1985	2	52	0	0	2	2	3	3	0	3	5	4	4	6	6	2	7	4	1531300	28000	107000	133000	130100	119000	121000	109000	94000	90000	85100	85100	87100	85100	73000	59000	53000	72800	0	0	1.53728	1.68067	2.47934	2.75229	0	3.33333	5.87544	4.70035	4.59242	7.05053	8.21918	3.38983	13.20755	5.49451	3.531	10.366
2460	1986	1	207	0	0	2	5	13	8	13	6	11	14	14	13	19	27	22	38	1492100	28200	112900	138000	135000	123900	124900	110800	94700	87700	83600	83600	83600	78600	66500	51400	41300	47400	0	0	1.48148	4.03551	10.40833	7.22022	13.72756	6.84151	13.15789	16.74641	16.74641	16.53944	28.57143	52.52918	53.26877	80.16878	14.808	9.383
2460	1986	2	58	0	0	0	4	8	3	5	2	5	1	0	8	7	7	2	5	1542600	27200	108800	134000	131000	119900	121900	109800	94700	90700	85600	85600	87700	85600	73600	59500	53400	73600	0	0	0	3.33611	6.56276	2.73224	5.27983	2.20507	5.84112	1.16822	0	9.34579	9.51087	11.76471	3.74532	6.79348	4.078	9.383
2460	1987	1	194	0	0	1	4	14	7	8	8	20	16	15	21	14	13	15	36	1503600	28400	113700	139100	136100	124900	125900	111700	95400	88300	84300	84300	84300	79200	67000	51800	41600	47700	0	0	0.73475	3.20256	11.11994	6.26679	8.38574	9.06002	23.72479	18.97983	17.79359	26.51515	20.89552	25.09653	36.05769	75.4717	14.023	9.295
2460	1987	2	66	0	0	1	4	3	4	3	4	5	5	5	7	5	6	7	7	1554400	27400	109700	135000	132000	120800	122900	110700	95400	91400	86300	86300	88300	86300	74100	59900	53800	74100	0	0	0.75758	3.31126	2.44101	3.61337	3.14465	4.37637	5.79374	5.79374	5.66251	8.11124	6.74764	10.01669	13.01115	9.44669	4.674	9.295
2460	1988	1	213	0	0	2	11	17	14	19	5	15	20	16	12	13	13	22	33	1514900	28600	114600	140100	137100	125800	126800	112500	96200	89000	84900	84900	84900	79800	67500	52200	41900	48100	0	0	1.45879	8.74404	13.40694	12.44444	19.75052	5.61798	17.66784	23.55713	18.8457	15.03759	19.25926	24.90421	52.50597	68.60707	15.492	9.66
2460	1988	2	56	0	0	0	3	3	6	3	3	3	3	8	6	5	5	1	7	1566000	27600	110500	136000	133000	121700	123800	111500	96200	92100	86900	86900	89000	86900	74700	60400	54200	74600	0	0	0	2.46508	2.42326	5.38117	3.1185	3.25733	3.45224	3.45224	8.98876	6.90449	6.69344	8.27815	1.84502	9.38338	3.96	9.66
2460	1989	1	276	0	0	2	16	16	21	12	26	17	17	18	25	26	24	19	37	1526200	28800	115500	141200	138100	126700	127800	113300	96900	89700	85500	85500	85500	80400	68000	52600	42200	48500	0	0	1.44823	12.62826	12.51956	18.53486	12.3839	28.98551	19.88304	19.88304	21.05263	31.09453	38.23529	45.62738	45.0237	76.28866	20.17	12.402
2460	1989	2	69	0	0	0	9	3	7	6	4	5	2	6	2	6	4	9	5	1577900	27800	111300	137000	134000	122600	124700	112300	96900	92800	87600	87600	89700	87600	75300	60900	54600	75200	0	0	0	7.34095	2.40577	6.2333	6.19195	4.31034	5.70776	2.28311	6.68896	2.28311	7.96813	6.56814	16.48352	6.64894	4.813	12.402
